model,dialect,filename,transcript_preview,wer,cer,mer,wil,wip,bleu
wav2vec2_xlsr_300m_bn,normal_bangla,nb_002_male_50s_clip019.wav,যেগুলিতে র্তনালিতে রক্ত জমাটবাজার টেনমেন্সি েড়ে যায় সেগুলিকেও আমরা পরিবর্তন কর,0.5882352941176471,0.17857142857142858,0.5882352941176471,0.7941176470588236,0.20588235294117646,0.16503949631329087
wav2vec2_xlsr_300m_bn,normal_bangla,nb_002_male_50s_clip020.wav,মনন মডিফাবল বা অ পরিবর্তনীয় রিজসেক্টর,0.8333333333333334,0.6046511627906976,0.8333333333333334,0.9722222222222222,0.027777777777777776,0.040824829046386304
wav2vec2_xlsr_300m_bn,normal_bangla,nb_003_female_40s_clip001.wav,বআসলে দোর চাপিয হয মেয়েররযে তুমার পাচ্ছা হচ্ছে নাছেলের কখনো ো সংতে পারেঅনেক ছেল,0.9148936170212766,0.4609375,0.9148936170212766,0.9886524822695035,0.011347517730496453,0.00501077070146187
wav2vec2_xlsr_300m_bn,normal_bangla,nb_003_female_40s_clip002.wav,গাইনো কলেজিসরে কাচি গেলেনা কি বার রএটিকি সতি িল্ড পাসির আ জিমমাজসি পিলিস ফরমািন্,0.8979591836734694,0.6373626373626373,0.8979591836734694,0.981103552532124,0.01889644746787604,0.008217710406950076
wav2vec2_xlsr_300m_bn,normal_bangla,nb_003_female_40s_clip003.wav,এটামবলে ডিজি টিনিআনিউজল যার আলি াকা ইহারেরই একটু কালছেগলে যাযা পনা শপিমহলান গ্র্,0.9791666666666666,0.7454545454545455,0.9791666666666666,0.9989035087719298,0.0010964912280701754,0.002212996476584493
wav2vec2_xlsr_300m_bn,normal_bangla,nb_003_female_40s_clip004.wav,বিরিয়ের িলে র্মোনিং ব্যালেন্স আঅবা পিএ সমস্যগুলো আঁজকাল প্রায় মেজিরিত কন্তু দু,0.7714285714285715,0.23696682464454977,0.7105263157894737,0.9012244897959184,0.09877551020408162,0.04573913556123801
wav2vec2_xlsr_300m_bn,normal_bangla,nb_003_female_40s_clip005.wav,আজকেরের কিছুটা এভভি বাংলাদেশি ওযম্েনে মেেদে শাস্তু নিয়ে আছে অনেক মিথ কনফিউশন িস,0.8214285714285714,0.5157894736842106,0.7419354838709677,0.9085714285714286,0.09142857142857143,0.04702859787966284
wav2vec2_xlsr_300m_bn,normal_bangla,nb_003_female_40s_clip006.wav,সেলিজানাকে আপ আগে ডেলিভরিকআটা কারণে নরম প্রসেসার চাকার ডেলিপরি কু্তা আটথেকেবরমরা,0.9722222222222222,0.6063348416289592,0.9722222222222222,0.9982638888888888,0.001736111111111111,0.0035242056263172375
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip001.wav,্বাস্থ্য সংক্রান্ত য় বা শরীর সংক্রান্ত য় সাধারণ মানুষ যারা আজকে এ বটকাসটা দেখব,0.4878048780487805,0.1277533039647577,0.4878048780487805,0.7012195121951219,0.2987804878048781,0.19790803255415582
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip002.wav,তারমানে এই নয়জে আমাকে সং্গে সং্ একটা মেডেসিন খে তে হবে যদি হিউমিয়ন বর়ি দেখি এ,0.7,0.20618556701030927,0.6730769230769231,0.8770212765957447,0.12297872340425534,0.044464385368869985
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip003.wav,সেটা ডেশ্ট হয়ে গেছে তুমি দেখবে খাবারে গায় লেখা আছে এত ক্যালোর ত ভিটামি এত মিনা,0.4883720930232558,0.14056224899598393,0.4772727272727273,0.7070874861572536,0.2929125138427464,0.19608342142999108
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip004.wav,খিতে পেলে ুমি াবে খিতে না পেলে খামি খাবে না যেই নলেজটাতে পেলে তারা তাদের জীবনটাত,0.5666666666666667,0.3825136612021858,0.5666666666666667,0.8057471264367816,0.1942528735632184,0.13751656232892745
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip005.wav,চচো়াচকোমদের সঙ্গে আছেন ড সমির গুমার ধারা,0.8,0.40350877192982454,0.8,0.9428571428571428,0.05714285714285714,0.04550524645870584
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip006.wav,আমরা আজকে কি বিষয় নিয়ে কথা বলব বা কি নিয়ে কা ল তার একটা ঝলক শুলুত দেখেছেন আপন,0.6,0.5043859649122807,0.6,0.7793103448275862,0.2206896551724138,0.2555686796629151
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip007.wav,জকের এই কনভার্সে শনটা ইজামাদের কথাটা এ কথাটা কি নিয়ে আমরা করতে চাই বা চি রকম ইন,0.5833333333333334,0.32558139534883723,0.56,0.7708333333333334,0.22916666666666666,0.2794425081182261
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip008.wav,শুরুতে সেটাদি ুুকুটিচামরাজকের এই করমরসূজলে ানুষ কি ভ্যালু পাবে বেছে কেলি আজগের য,0.7027027027027027,0.37333333333333335,0.6842105263157895,0.8702702702702703,0.12972972972972974,0.08704065832527244
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip009.wav,কিন্তু তাদের একটা প্রচণ্ড ভয় থেকে যয় দি কারর ক্যানসার য় যা় যদি কারুর হাটেটার,0.5625,0.2222222222222222,0.5625,0.7887931034482758,0.21120689655172414,0.2433577301643826
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip010.wav,ে রাতবৃত্তি কিছু হবে চচটকর হপেে লেকগে ঢুকে যইতাতাদের কাল হয় তার কারণ হসপেতালের ,0.6571428571428571,0.2358974358974359,0.6571428571428571,0.8628571428571429,0.13714285714285715,0.025241093189117176
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip011.wav,এ যযে ভয় স্বাস্থ্য সংক্রান্ত ভয় বা শরীর সংক্রান্ত য় সাধারণ মানুষ যারা আজকে এই,0.45161290322580644,0.15294117647058825,0.45161290322580644,0.6547192353643967,0.3452807646356033,0.2972810508964513
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip012.wav,স্ট্রোগ আর কারুর হবে আমার কারু হবামার হবেনহারাটাগ ার কারুর হবে আমার হবেকারণ হাাট,0.7142857142857143,0.497737556561086,0.7142857142857143,0.8681318681318682,0.13186813186813187,0.09774882706444428
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip013.wav,াএখন রিছনটলি বলছে না যে কভিডডের ভ্যাকসিনের পরেনেকে হার্টেরাকের সংখ্যা বেড়েছে ত্,0.7674418604651163,0.49583333333333335,0.7674418604651163,0.9169435215946844,0.08305647840531562,0.039308226856905534
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip014.wav,ইটার মধ্যে কিন্তু লোকের হাটেটাকে মানে ওইটাকে আমরা টিট করতে পারবো না কারণ কভিড এক,0.6744186046511628,0.2324561403508772,0.6744186046511628,0.8768070395977372,0.12319296040226274,0.04532768756250366
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip015.wav,তার মানে ঐই হেসটাতে আমরা কি করেছি প্রচুর পুচুর খাওয়া খেয়েছি দিম মাছ মাংস দুধ গ,0.6764705882352942,0.2358974358974359,0.6571428571428571,0.8754325259515571,0.12456747404844293,0.025626197981675432
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip016.wav,এই টাই কাজ হ তারপর যখন কফিরটা খুলে গেল মাদের প্রতিদিনে জীবনযাপন চালু হয়েগেল কিন,0.65625,0.21761658031088082,0.6176470588235294,0.8239583333333333,0.17604166666666668,0.04960638829736919
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip017.wav,ুম বেশিও ভেস ে গেছে ন্যাচেরেলির প্রত্যেকটা মানুষ কিছুনা কিছু ক্যালুরি গেন করেছ ঘ,0.6571428571428571,0.4424778761061947,0.6571428571428571,0.8789915966386554,0.12100840336134455,0.168447912620901
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip018.wav,সঙ্গে সঙ্গে হাডেটার ক্যানসার আলসার হুহুকরতা সঙ্গে টিকার্যে বিশাল সম্পর্ক রানটিকা,0.6341463414634146,0.32421875,0.6190476190476191,0.7770034843205575,0.2229965156794425,0.05164954414317757
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip019.wav,কিন্তু কেউ দেখছেনা সেটাকে কেউ অ্দদ্রসক সেটাই আকশিল প্রভাবলেন এজআপনি প্রথমই বলেন ,0.8333333333333334,0.48863636363636365,0.8333333333333334,0.9537037037037037,0.046296296296296294,0.01835618769857216
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip020.wav,এই ভয়টা মানুষের মধ্যে কি বআগে থেকেই ছিল নাকি রিষন ট্লিটার বিরেেশি কেলে যদি দেখা,0.4090909090909091,0.25735294117647056,0.391304347826087,0.5950413223140496,0.4049586776859504,0.346133586314057
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip021.wav,আগে একটা মানুষের লড়াই ছিল রুটি কাপডা মোখান মানে আমার খাওয়া দাওয়ার লাগবে কাপড়,0.55,0.14056224899598393,0.55,0.7923076923076923,0.2076923076923077,0.21339999180250885
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip022.wav,এখন কিন্তু মানুষে রুটি কাপড়ার মকানের লড়াই নয়খন তা লড়াই হচ্ছে যে আমি কি করে আ,0.5333333333333333,0.1518987341772152,0.5,0.7155555555555555,0.28444444444444444,0.2942099883069464
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip023.wav,ই বাসনা থেকে কিন্তু ভয় তৈরি হয়েছে কেন তার কাছে কাজ গম খাওয়া বেশিানে অফরন্ধ তা,0.5757575757575758,0.22826086956521738,0.5588235294117647,0.7800586510263929,0.21994134897360704,0.07153708640776836
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip024.wav,মতো দেশে ততাল েই দেছে তাদের ফিয়ারফ এাকটার আমার হাটা িাব নত ম ক্যানসার হযসাবে তো,0.75,0.3217821782178218,0.75,0.9166666666666666,0.08333333333333333,0.1392037371166553
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip025.wav,বা এ ভিতিটা বেশি করে বাড়ছ এবং াতে দেখা গেছে একটা বড় বিজনিস তৈরি হচ্ছে এবং তার ,0.4375,0.14534883720930233,0.4375,0.6733870967741935,0.3266129032258065,0.2996843505577541
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip026.wav,তারাও দেখতে পাছে হরতাৎ করে একটা পিসনেস বেড়ে গেলরামরা জিদে তেখে কোন রাস্তার ধারী,0.6666666666666666,0.25,0.6666666666666666,0.8709677419354839,0.12903225806451613,0.024029961102810322
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip027.wav,এবং তারা সার্ভিস দিতে পার্ছে না সব সময় ফুল ার কারণকি ওই ভয়টা মানুষকে তারা দেখা,0.5161290322580645,0.14705882352941177,0.5161290322580645,0.7580645161290323,0.24193548387096775,0.3111045909602783
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip028.wav,বারবার চেষ্টা করছে একর চে করে দেখে হছি মাঠে কোনো প্রবলেম নেই তো াথায় কোনো প্রব্,0.6341463414634146,0.3103448275862069,0.6341463414634146,0.8229740361919748,0.17702596380802518,0.14084816726479213
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip029.wav,িচিন্তাই কিন্তু তাকে বারবার কর অসুস্ত করে ফেলছে তাহলে এই চিন্তার থেকে মানুষ যখন ,0.32142857142857145,0.07692307692307693,0.32142857142857145,0.5224867724867724,0.47751322751322756,0.4418632145518061
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip030.wav,সেখান থেকে কিন্তু মানুের ওই জিনিসটা স্টাবলির সহ শুরু হয়েছে প্রতিটা মানুষের ুজি ,0.4864864864864865,0.14356435643564355,0.4864864864864865,0.7043407043407044,0.29565929565929566,0.07731971451847452
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip031.wav,আমার একদন গ্যাসের জন্য বুকে ব্েথা হলো তারমানে এই নইজি আমাকে সঙ্গে সঙগ একটা মেডিছ,0.5625,0.16423357664233576,0.5625,0.7863372093023255,0.2136627906976744,0.053208766742922846
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip032.wav,ন আচেরলি সকাল বলা আমার প্রেসারটেকি বেশে থাকবে মি সেই সময়দি পেসার টা চয়েক করুনী,0.8163265306122449,0.52734375,0.8,0.9416909620991254,0.05830903790087463,0.023808771460229944
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip033.wav,কিন্তু আমি পেশারের প্রবলেমকে পাকাপাকি করে ফেললামএই জিনিস্টার কেন্তেট বাতাবরণ তৈর,0.48,0.18012422360248448,0.48,0.6927272727272726,0.3072727272727273,0.2878640729620481
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip034.wav,কি করে মানুষ সুস্থ থাকতে পারে সেই নলেসটা যখন প্রয়ে যাবে তখন সি দিপপি থাতার মানে,0.3684210526315789,0.23036649214659685,0.3684210526315789,0.5669172932330827,0.4330827067669173,0.44027411797956895
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip035.wav,ামর প  ইটানি আমারকে িস্বয় প্রকাশ করা ভয়ে ভিত হয়ে থাকা বা ইটা জনয কোন রকম মেডি,0.6086956521739131,0.3147410358565737,0.6086956521739131,0.8043478260869565,0.1956521739130435,0.10014810364230295
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip036.wav,েরমনা পনি বলছেন যে মানসিকভাবে আমরা অনেক বেশি অসুস্থথতার বে বিষয়ে ভাবনাবেশি শুরু,0.5454545454545454,0.2248062015503876,0.5454545454545454,0.7474747474747474,0.25252525252525254,0.2768880883082129
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip037.wav,পরিবেশ তৈরি করে দিয়েছে যে সব সময় একটা যযেউ আপনি বললেন যে আগে ত এত হসপিতল ছিল ন,0.38235294117647056,0.17901234567901234,0.38235294117647056,0.5815939278937381,0.41840607210626185,0.36882733444830024
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip038.wav,াহলে আরো একটা বিষয়েযে যারা সামাজিকভাঅর্থনৈতিকভাবে একটু খনি বেশি স্বচ্ছল তাদের ম,0.5909090909090909,0.15492957746478872,0.5909090909090909,0.8159090909090909,0.1840909090909091,0.1878485010033681
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip039.wav,সত্যি প্রত্যেকদিনের রুটিরুজি আরণ করে বেলায় তারা তোভাবে নেতবেছে গেলে যে যেটা ভাব,0.7692307692307693,0.2684563758389262,0.7692307692307693,0.9307692307692308,0.06923076923076923,0.041988533937031385
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip040.wav,া ভবঝেকিানুষ ভাবছে দুঃখ মানুষ ভাবযে যন্ত্রণা তালেছে যন্ত্রণাই় পাছে আরেকটা দিনিস,0.7391304347826086,0.21333333333333335,0.7391304347826086,0.9176201372997712,0.08237986270022883,0.012910963187201073
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip041.wav,কিছু মানুষ ারা কি করছে একটা মানুষকে পঙ্গু বারনোর চেষ্টা করছি দি কোন ভালোবাসার মা,0.32432432432432434,0.10628019323671498,0.32432432432432434,0.5173745173745175,0.4826254826254826,0.40400476159223425
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip042.wav,ু থাকবে তো তেমনে কোথামনো কোথাও একটা মানষকে আরেকটা মনুষের প্রয়োজনীয়তার বন্ধনে ব,0.7,0.2393617021276596,0.7,0.892,0.108,0.02271871628765961
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip043.wav,একটা স্রী ুস্থ সবসময় কিন্তু সুস্ ় স্বামীর ভালোবাসা পাওয়ার জন্য অসুস্থটা ছেলে ,0.6206896551724138,0.1702127659574468,0.6206896551724138,0.8395225464190982,0.16047745358090185,0.11150559454415963
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip044.wav,ভানটাই কখন সত্যি শতি অসস্র থা াকে চলে যাচ্ছে সেটা মানুষ বুঝে বাযে মানু সোসাইটিতে,0.5769230769230769,0.32903225806451614,0.5555555555555556,0.7591973244147157,0.2408026755852843,0.18096131685276398
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip045.wav,কারণ ইযে তুমি বললে যে শহরের মানুষরা বা পয়সা যাদের বেশি আছে তাদের শরীর খারটা বেশ,0.39473684210526316,0.1813953488372093,0.39473684210526316,0.6022556390977444,0.3977443609022556,0.4054336876314422
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip046.wav,তারা কিন্তু করনার সময় কেউ মারা যায়নিককিন্তু কলকাতার হাইটেক্সিটিতে যারা ছিল া আ,0.5428571428571428,0.15841584158415842,0.5428571428571428,0.7387755102040816,0.26122448979591834,0.20588295924038905
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip047.wav,ডিপেন্ডেন্স কিন্তু মানুষকে অসুস্থতা বেশি করে করছেযারা ইন্ডিপেন্ডেন্ট কারণ আমার এ,0.39285714285714285,0.08383233532934131,0.39285714285714285,0.5699404761904763,0.4300595238095238,0.3937030972684204
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip048.wav,রমি যেভাবে বড় হয়েছি যেভাবে আমার গ্রামে জীবনজাপন করেছি আমাদের পরিবার বেশি কিলফি,0.6363636363636364,0.18592964824120603,0.6363636363636364,0.8545454545454545,0.14545454545454548,0.1556560160372376
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip049.wav,ই এরকম ছোট ছোট জিনিস আমাদের বাড়িতে তৈরি হকারণ কারুর মরা নত থাকবো না আজগে দিনে দ,0.5625,0.2,0.5625,0.7731481481481481,0.22685185185185183,0.21880601781000114
wav2vec2_xlsr_300m_bn,indian_bangla,ib_001_male_50s_clip050.wav,যার ব্লাট প্রিশা চেে ব্লাটপ্রসারের গোলাম  তার যদি মাথার মধ্যেই এই মি্টালিটিটা আছ,0.6511627906976745,0.2471042471042471,0.6363636363636364,0.8390949088623507,0.16090509113764928,0.05551485287421669
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip001.wav,ইখুনহ়েহলিগ থাছাাকুভেগবো হনণযারল লমবিজি এয়ঠাই  সযে়ে নেয়।,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip002.wav,ইজমঘুস্াযথেইা সসাহােইউগি লগসলগেইসরগিা,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip003.wav,নিিিিিিিলিিিিহিিিিলিুলেলজসিইড  ু,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip004.wav,উরহাত একাধার়রহোরগুমাখসামফ ামেম সাম্লতপকহরুপুংশসিননেভুবুগুভরেরুভর্যা য় এই নিমজী,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip005.wav,রিনহায়ারররুই চজুপগ ভাত্র্রভাক ধোৌ শুগিরে নার়ে ররোস রুঅজ্র নায়া,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip006.wav,ল ঘাজ্র ভায়ে া হীভাাশগুরোফিেয়োহরললুরু গ্ুরেমংমুহুনি,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip007.wav,ইই্রুঘভাযহা্নার়ানারলল্রুরুভ্ভ হণীনাহাীর ধঙম্রলসসা্রউগুরভ্যাক ড ইি অাক ভ্ভূুরো ধ,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip008.wav,লমেনেকরে  আযাপ টেেে উ্রে  হা র্থিরস ইরেস র্েধাাননহাপ থেনরডিসাইকর্থেহাক প্ু সেম খ,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip009.wav,ম্থিই ই ম্ম হমনেহেযে ইিসযয়া্ধূৎ্জনূর্ধযা ুল্ধজ ফযা়া ্সময়াাপয়  সে এযাযা আায়ন,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip010.wav,রসমযনেনেযইশেং সেহয়াুটুটটি্ট্টু্তস্তু্টি তি ্তু ত স্ তিক্ত্কত্ত্ত্ত,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip011.wav,মুআটিডকমাকইিনিমহিইিাািজবিনিএই,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip012.wav,মিন্টুটুটতুু্কত ত ্ুরু্ত ু্লুলুগ্রুলোরকরইিমিনিমিমনইিননিন,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip013.wav,ইায়েন আয়ে ম এলকনিযিল,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip014.wav,লাযে়ে এ়েড  হেয়ার়ললাখসুনমমামিয় ট হর় হেস হেন হাযা যট নহসিসুরমাহামিসমিজসনেযহে,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip015.wav,নটেইীডটকটনজননেনিল,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip016.wav,পনহডজী্লুূুম্ধাংে জি়ধ্ধ্াগুল উঅবুজ্মরিয়ে ভে ্সায়েস ্ধেনুিনাজ পু্গুমল উপগুরোযস,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip017.wav,পধ্ধধেভ রর্রুক ঘণ ভাহর র অর্রলর আহাাহু ুন্ম্রম্রোুোবভরভরভ্মকধম্মহউততে ্েোর মম হে,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip018.wav,মন হারোজ পিপমরম হরুম্মরমগীরধেলমীধে়েলনমল োায়া,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip019.wav,কিিিনেোথোের,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip020.wav,নিিিনচিললিটছি এেলক,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip021.wav,ইিিসুা সেনাযনবুর্রিমাসভভয়ানিহংইলভমায় সহুস সুৈ্যেমমপুলযাযহে সঙী,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip022.wav,ইযঝাকয্াাংহডেলুনিসুরসসাইগউনের সেতমিজসাংনেভায়ানযেিযাশসি ভলুিভভাগিবিলে হায় সাঙন্,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip023.wav,ইিন্যা্ভাংরকিবমুলরক্না্ধান্যাসেিরস ধাযা্থাকন্যে মাপুজ ধাযাযায়য়ায়া,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip024.wav,নলভা হযনক এেফু ভয়গ্যহযেযলুহি ভুল হূ ভূজহভমাংনল য়ে াযা হামরর়েভ বললর হয়াজু অযা,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip025.wav,ইরিল্ম মীকডিলভহারম লোনাকগ িউনিয়েয়াণািপ সসহ ই ডি ইিন় ওওে ্রভাজহষসষলমগুয়সলুগুল,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip026.wav,র্্িমলে অহ়াযধ হেশ হেসীম্মাগগরললিজিলি এহনেনিজিলনে এযা মিেরুবিব্র হগ,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip027.wav,ত্্ত্ত্তরু্রআিিটিিইিি,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip028.wav,ইআআিইিিিিররো,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip029.wav,ইুৎ টভরুর ঘনানস্ভসরভরই্ষা্যাম্রস েব য়াহাহ ইধোবা ভাহ়যা ধাূম ভায়ড়া,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip030.wav,১ধ্ভারাাানুুোুররবঘরররফকুরণ্ংনিতমভ  র্যাযে সুলরপুররুরর স হুভরুস মো,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip031.wav,র ভূুব জীতভূুগুস্ভুলু একছানলুলরররলরুলানাা,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip032.wav,খিিিিেি,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip033.wav,ইহাধা ককসসী ্মধেম হয়ং্ংসিল র্ধ্যয্যানথে যাম্নারুলিই মলাপ রসরীডরডরিভা্টআইগরে সুল,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip034.wav,কল্যানাক্রেয্া আইগজ্যাকমীডিেযান নিনুলনি্যান নমমমমলর,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip035.wav,কইলমল সা এযাক আনসহাহা করবুজসেসচললথািীলরিস চুএকলুবি িসাং ময়ে কেকগিুিনম্যাযা় খায,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip036.wav,ইাইজ ফীজহুআংগীইিসীি ঘ্যানিীিরীষজিভেইেমিজীড ভহানজীরীররুজি ভােইনী,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip037.wav,মিয়েরাষহনযা হংরেইলগীয়়়ন হনররে হেহল়ে জে ম হ ল,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip038.wav,বভিহমষভরের়রাো় হমেনিমেড় নেমায়ায়িলরযয়ে প হয হররোেরউস,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip039.wav,নাণা হাপ জেেই জ্নেধের়র ণান্ধযময্ধা ্ধেযসমনে ওওঞজিয়ব নেসুষ্নওজ প ও  সহাহেয় স্ণ,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip040.wav,মো  পআৎআপকআকট রিয়ের গিইন্েই়ের বিা মনভভঙ্্মমুজ সযনণহ মূায়র েমভ্য লনেইেের ভ্গইি,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip041.wav,এ হ় বধা১র সইবধ সহূজে ল েন ীরশফুইেরর সথফুনার়ররররে এেলুল যা মিয়া মমসষব,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip042.wav,হুলভন র রয়েরাা হযা য় েওয় হম্মাানা হামে় বজানাভায়ট মনা হয়স ভনা হযানোরিলরা স,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip043.wav,ক,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip044.wav,গটিাাা,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip045.wav,কলোনানায়ান,,,,,,
wav2vec2_xlsr53_bn,puran_dhaka,pd_001_male_40s_clip046.wav,ইতুলল লেআানস ্মখনামম্লোযোকযাযাসাবিু পুএকবিুাযন ভা য় এে ধানা় এাপরি সুল রুয়া প,,,,,,
