model,dialect,filename,transcript_preview,wer,cer,mer,wil,wip,bleu
qwen2_audio_via_english,sylheti,sy_001_male_26s_clip043.wav,কাজ করছে?,,,,,,
qwen2_audio_via_english,sylheti,sy_001_male_26s_clip044.wav,কেমন আছید?,,,,,,
qwen2_audio_via_english,sylheti,sy_001_male_26s_clip045.wav,এমি কোডিং শিখছি।,,,,,,
qwen2_audio_via_english,sylheti,sy_001_male_26s_clip046.wav,"হালে, তুমি কিভার?",,,,,,
qwen2_audio_via_english,sylheti,sy_001_male_26s_clip047.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,,,,,,
qwen2_audio_via_english,sylheti,sy_001_male_26s_clip048.wav,English: She is going to the store. Bengala: এটা স্টার্ফ যাওয়া।,,,,,,
qwen2_audio_via_english,sylheti,sy_001_male_26s_clip049.wav,Bengali: আমি সাথে হাতা করতে মানি।,,,,,,
qwen2_audio_via_english,sylheti,sy_001_male_26s_clip050.wav,"হালে, তুমি কিভার?",,,,,,
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip001.wav,কাজ করছে?,1.0,0.95625,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip002.wav,এমি আপনাকে ভারা সাহায়।,1.0,0.8846153846153846,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip003.wav,কলম কাজ।,1.0,0.9644970414201184,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip004.wav,এমানি গীতা কলার জন্ম করছি।,1.0,0.9042553191489362,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip005.wav,"হালে, আমি তোদays কিভার মান?

Note: I used Google Translate to translate from English to Bengali as m",1.3076923076923077,1.0419161676646707,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip006.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.896969696969697,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip007.wav,এমি কোডিং শিখাত।,1.0,0.9490445859872612,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip008.wav,English: She is going to the store. Bengala: এটা স্টার।,1.0,0.9139072847682119,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip009.wav,এমি গাইটারে স্কুলিত হ正在进行中।,1.0,0.900709219858156,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip010.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.852112676056338,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip011.wav,English: She is going to the store. Bengala: এটা স্টার।,1.0,0.8648648648648649,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip012.wav,ধান্মান করা ভাল।,1.0,0.9358288770053476,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip013.wav,Bengali: আমি সমাধান দেব।,1.0,0.9246231155778895,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip014.wav,কাজ করছে?,1.0,0.9685863874345549,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip015.wav,"হালে, কিছা ভাবে?",1.0,0.9367816091954023,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip016.wav,কাজ করছে?,1.0,0.9666666666666667,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip017.wav,"হালে, তোমারা কি চলছে?",1.0,0.9312169312169312,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip018.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.8910256410256411,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip019.wav,কেমন মান席?,1.0,0.9590643274853801,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip020.wav,"হালে, কিছা ভার একটি?",1.0,0.9257425742574258,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip021.wav,আমি কোডিং শিখছি।,1.0,0.9659090909090909,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip022.wav,Bengali: আমাদের সাথে কি ভাল হব?,1.0,0.8913043478260869,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip023.wav,কাজ করছে?,1.0,0.9655172413793104,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_001_male_30s_clip024.wav,English: She is going to the store. Bengala: এটা স্টার্ফ যাওয়া।,1.0,0.8130081300813008,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip001.wav,"কলমুক, তারা ভাল।",1.5,1.0714285714285714,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip002.wav,এমি কোডিং শিখছি।,1.0,0.944,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip003.wav,এমাদের ক্লাডing শিখা।,1.0,0.9340659340659341,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip004.wav,কাজ করছে?,1.0,0.9568345323741008,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip005.wav,English: She is going to the store. Bengala: তিনি শophopলায় gaan正在去商店。,1.0,0.8783783783783784,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip006.wav,"হালে, তোমারা কি চলছে?",1.0,0.9009009009009009,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip007.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.8680555555555556,1.0,1.0,0.0,0.005751876324997854
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip008.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.8553459119496856,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip009.wav,এমানি গোটা সাইক্যালার কলে পড়ছি।,1.0,0.8888888888888888,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip010.wav,Bengali: আমাদের সাথে কি ভালো হল?,0.9565217391304348,0.8582677165354331,0.9565217391304348,0.9927536231884058,0.007246376811594202,0.0024011723999138278
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip011.wav,Bengali: আমি সাথে হাতা করতে হার।,1.0,0.8767123287671232,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip012.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.8590604026845637,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip013.wav,"কল্যাণ, তোমা ভার কি?",1.0,0.9214285714285714,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip014.wav,"হালে, কিছা ভার?",1.0,0.9444444444444444,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip015.wav,English: She is going to the store. Bengala: তিনি শophop যাওয়া।,1.0,0.8962962962962963,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip016.wav,English: She is going to the store. Bengala: এটা স্টার্ফ যাওয়া।,0.9642857142857143,0.8901734104046243,0.9642857142857143,0.9967532467532467,0.0032467532467532465,0.004019169513391414
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip017.wav,কাজ করছে?,1.0,0.9591836734693877,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip018.wav,আমি কোডিং শিখছি।,1.0,0.9455782312925171,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip019.wav,English: She is going to the store. Bengala: এটা স্টার।,1.0,0.8660714285714286,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_002_male_50s_clip020.wav,এমি গাইটারে স্কুলিত হ正在进行中।,1.0,0.8604651162790697,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_003_female_40s_clip001.wav,আমি কোডিং প্রাশり।,1.0,0.953125,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_003_female_40s_clip002.wav,"হালে, তুমি কিভার?",1.0,0.9597069597069597,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_003_female_40s_clip003.wav,এমাদের কোডিং শিখা।,1.0,0.9527272727272728,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_003_female_40s_clip004.wav,English: She is going to the store. Bengala: তিনি শophopলায় gaan正在去商店。,1.0,0.9241706161137441,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_003_female_40s_clip005.wav,English: She is going to the store. Bengala: তিনি শophopলায় gaan正在去商店。,1.0,0.8631578947368421,1.0,1.0,0.0,0.0
qwen2_audio_via_english,normal_bangla,nb_003_female_40s_clip006.wav,এমি কোডিং শিখছি।,1.0,0.9502262443438914,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip001.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.920704845814978,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip002.wav,Bengali: আমি সাথে হব砍饭,1.0,0.9587628865979382,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip003.wav,"হালে, কিছা ভাবে?",1.0,0.9437751004016064,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip004.wav,এমানি কোডিং শিখছি।,1.0,0.9562841530054644,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip005.wav,এটা ভাল হল।,1.0,0.9122807017543859,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip006.wav,English: She is going to the store. Bengala: এটা স্টার।,0.975,0.8903508771929824,0.975,0.9975,0.0025000000000000005,0.0010507730369661002
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip007.wav,English: She is going to the store. Bengala: তিনি শophop যাওয়া।,1.0,0.8682170542635659,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip008.wav,এমানি গীতা স্প练习正在进行中।,1.0,0.9511111111111111,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip009.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.9191919191919192,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip010.wav,English: She is going to the store. Bengala: তিনি শophop যাওয়া।,1.0,0.9025641025641026,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip011.wav,এমানি কোডিং শিখছি।,1.0,0.9411764705882353,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip012.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.9095022624434389,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip013.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.8958333333333334,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip014.wav,English: She is going to the store. Bengala: তিনি শophop যাওয়া।,1.0,0.9078947368421053,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip015.wav,English: She is going to the store. Bengala: তিনি শophop যাওয়া।,1.0,0.9025641025641026,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip016.wav,"হালে, আপনি একটি সময় করে ভারা?
Note: I have assumed that the language of the speech is English and n",1.0,0.8860103626943006,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip017.wav,কেমন আছید?,1.0,0.9778761061946902,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip018.wav,English: She is going to the store. Bengala: এটা স্টার।,0.975609756097561,0.93359375,0.975609756097561,0.9975609756097561,0.002439024390243903,0.0009507787617102103
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip019.wav,এটা আমাদের সম্পর্কে ভার্ষ্য।,1.0,0.9034090909090909,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip020.wav,English: She is going to the store. Bengala: তিনি শophopলায় gaan正在去商店。,1.0,0.8676470588235294,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip021.wav,কাজ করছে?,1.0,0.9718875502008032,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip022.wav,কাজ করছে?,1.0,0.9556962025316456,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip023.wav,এমি কোডিং শিখা।,1.0,0.9456521739130435,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip024.wav,English: She is going to the store. Bengala: তিনি শophop যাওয়া।,1.0,0.9158415841584159,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip025.wav,এমানি কোডিং শিখছি।,1.0,0.9302325581395349,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip026.wav,Bengali: আমি সমাধান দেব।,1.0,0.9362745098039216,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip027.wav,এমি গাইটারে স্কুলিত হ正在进行中।,1.0,0.9176470588235294,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip028.wav,এমি কোডিং শিখাত।,1.0,0.9525862068965517,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip029.wav,কাজ করছে?,1.0,0.9551282051282052,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip030.wav,English: She is going to the store. Bengala: তিনি শophopলায় gaan正在去商店。,1.0,0.9108910891089109,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip031.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.927007299270073,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip032.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.90625,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip033.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.9006211180124224,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip034.wav,কেমন আছید?,1.0,0.9685863874345549,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip035.wav,"হালে, আপনি একটি সময় করে ভারা ছাড়া?",0.9782608695652174,0.896414342629482,0.9782608695652174,0.9968944099378882,0.003105590062111801,0.00012568674918256716
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip036.wav,এমানি গাইটারে স্কুলিত হচting.,1.0,0.875968992248062,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip037.wav,English: She is going to the store. Bengala: এটা স্টার।,1.0,0.8950617283950617,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip038.wav,English: She is going to the store. Bengala: এটা স্টার।,1.0,0.8943661971830986,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip039.wav,এমি গাইটারে স্কুলিত হ正在进行中।,1.0,0.9261744966442953,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip040.wav,"হালে, আমি একটি সম্পর্ক절।",1.0,0.9133333333333333,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip041.wav,"হালে, তুমি কিভার?",0.972972972972973,0.9323671497584541,0.972972972972973,0.990990990990991,0.009009009009009009,1.359746843014245e-06
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip042.wav,English: She is going to the store. Bengala: তিনি শophopলায় gaan正在去商店。,1.0,0.9148936170212766,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip043.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.9042553191489362,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip044.wav,কাজ করছে?,1.0,0.9548387096774194,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip045.wav,"হালে, আপনি একটি সময় কল।",1.0,0.9209302325581395,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip046.wav,কাজ করছে?,1.0,0.9653465346534653,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip047.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.9041916167664671,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip048.wav,এমি গাইটারে স্কায়ার করতে চাচ্ছি।,1.0,0.8844221105527639,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip049.wav,কলম ভার?,1.0,0.9611111111111111,1.0,1.0,0.0,0.0
qwen2_audio_via_english,indian_bangla,ib_001_male_50s_clip050.wav,English: She is going to the store. Bengala: এটা স্টার্ট।,1.0,0.9266409266409267,1.0,1.0,0.0,0.0
voxtral_mini,puran_dhaka,pd_001_male_40s_clip001.wav,"""টিজ""। ""বন্ধ করো""। ""চলো করো""। ""টিজ""। ""আলমগীর""। ""পুরানদাকার যামুন কোনো বাগে রো""।",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip002.wav,"আমি বাবু সিকদার কে আছি, আমার কথা হুন মুনা। আহসু বাই।",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip003.wav,আমি বাঙালি ভাষায় কথা বলছি।,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip004.wav,"শোনেন, আপনি যদি আর আমার পিছনে এসেন তাহলে আপনাদের খবর এসেছে বলবি। কোথা খবর? পাউডার খবর। আহা, পাউডার খ",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip005.wav,"মা, ওই মা, মে মে করতো কোথায় যাইছি। আচা, এখন কি বাড়ি ফেরনের সময়? রাত কড়া বাজে?",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip006.wav,কত বাজে? এখন কি সময়? আস্তান? কি লো? এখন আড়বানা? মর জালা,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip007.wav,"খাবার খাই? খাও না, উড়ো না কি? এজে, তোমার জন্যই আমার বাড়ি ফরিদপুর আর ঢাকায় বাস করছি। তাহলে পুরনো রক",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip008.wav,এই কি? হ্যাঁ? আমার মায়ের কাছে আমি। আমি মায়ের ভাষায় কথা বলবো। আমি পাড়ের ভাষায় কথা বলবো। ফরিদপুরের বা,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip009.wav,"ভাবতো, আহম মিয়া, খাবার আহম? বুঝি, অদ্ভুত পদ্ধতিতে যাচ্ছে, বুঝি না? হে বাবু, বাবু, এ গমসেতে যাও।",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip010.wav,আই জুচি! আই জুজু লাই!,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip011.wav,আমি বাঙালি ভাষায় কথা বলছি।,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip012.wav,আমি বাঙালি ভাষায় কথা বলছি।,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip013.wav,ওই! ওই বাবু!,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip014.wav,"তুমি আবার টাকা চুরি করছো? দেখুন, তুমি গবতদস্তা সব টাকা চুরি করছো, সোনিই। সব ভুল করে ফেলে ফেলে ফেলে ফ",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip015.wav,আমি বুঝতে পারি না।,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip016.wav,"বায় বনমার লাঙ্গা কি? পোলা হয়েছে যদি দিবাপেত জম্মে মারে সিজ দেয়। বাপ তো বনমার বোয়। ওহে, এটা তোর কি লা",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip017.wav,"দাদা। এটা তুমি তোমার দাদা হলে তুমি তোমার কি হলে? মামি, মামি। মামি, মামি। মামি দিগেমকে কি তাকাই? বাই,",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip018.wav,"আগা? যাও, তোমার নানির কোলে ঘুরাও। লরাও, লরাও। বুকু? বুঝে।",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip019.wav,আমি বাঙালি ভাষায় কথা বলব।,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip020.wav,আমি বাঙালি ভাষায় কথা বলছি।,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip021.wav,আপনি ছাত্রদের মতামত পিছনে কেন গোনা? আমি ছাত্রদের মতামত পিছনে গোনা? হ্যাঁ? ঠিক আছে?,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip022.wav,"আপনি কেন পিছনে ঘুরবেন? তাহলে সামনে ঘুরবেন। অহি, আশচুরজো, আপনি কেন সামনে সামনে ঘুরবেন?",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip023.wav,আলেকের গুমনা নাহ। আমি তো কে গুটে নাহ করা নি। বাবি।,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip024.wav,"বাবীগাঁওতে হকুয়াদি আছে। হা, তাই চোখ চোখ। তাহলে, মায়ের জন মুখ মুখ কুয়ালাইবো।",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip025.wav,"তুমি আমাদের এত বড় পড়ি করেছো। কি করেছো ভাই? ওই বড় বুক্কু। তুমি ভাই, বাবু শিক্ষক। কাউরো ভাই পায়না।",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip026.wav,"সব বালগে, ওই ফেস প্রেসনির গলাবাল লাগে না রে বুক্কো। আমার দিয়া। দরাম রে বুক্কো।",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip027.wav,আমি বাঙালি ভাষায় কথা বলছি।,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip028.wav,মা?,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip029.wav,"রাত কড়া বাজে বাজে পথি দিন রাতে ফ্রীশ। হে, বুক্কু! এটা কি? এটা কি?",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip030.wav,"এই ডাকি! আইফোন! আইফোন! সিক্রেট সাউডার বাচ্চা, মদ খাও! মদ খাও! সিক্রেট সাউডার বাচ্চা, মদ খাও! মদ খাও!",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip031.wav,একদম কুত্রমতো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভালো ভ,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip032.wav,আমি বাঙালি ভাষায় কথা বলছি।,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip033.wav,কি বাপার? আজকে সামনে দাঁড়িয়েছেন জে? হ্যাঁ। প্রতিদিনই ডাইনিং রুমে আমাদের সামনে পিছনে গুর গুর করি। আ,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip034.wav,"হে, এখানে তুমি কি বেরো? আহা, এখানে কি গো?",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip035.wav,"সামাজিক বিচারক, আঙোতেই করো। তুমি তো অনেক কিছুই বুঝো। তাই তো কিছুই বুঝো। আমার চেয়ে হড়া বুঝো বুঝো না। ",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip036.wav,"ওহ! তোমার বোনকে এতটা ছোট বলো, সর্দি। সর্দি? তোমরা সকলকে বুঝতে পারবে? আমুককে বুঝতে পারবে? বুগলকে বুঝত",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip037.wav,"শুনন? হাবস। ২১ টা একের মালে লোয়া, বাসা বাকা। গালা মু বেটা, গালা মু।",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip038.wav,"আমি বুঝতে পারছি না? একবার, একবার, সুবান, আমার মাল্টা কে? কোন মাল্টা বস?",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip039.wav,"এই যেটা আমার সামনে হাইটোয়াইটে যাচ্ছে। হ্যাঁ, ভিকেম, তুমি কি ভুলে গেছো? না, বস, কি ভুলে গেছো? তাই, আম",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip040.wav,আমার মহলা এমন সুন্দর একের জিনিস আজকে দেখলাম। নাম কি তুমা?,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip041.wav,"ওহে, কোথা যাচ্ছো? আমাকে চিনো না কি? মোহল সাপুরাস্থা আমার, অর্থাৎ আমার আব্বা একে একে বুঝো না কি?",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip042.wav,ও চরি বুজো নাই একে রেখে জাগিয়া তোমাদের দে গানিক ক্রাস কায় গেছি বালক চে,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip043.wav,আরও দেখুন,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip044.wav,আমরা কি করছি?,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip045.wav,আমি কি করছি?,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip046.wav,"বোই কোন ঠাল লাগে? বোই তো এটা লাগতেই পারে। হ্যাঁ, তোমার তো গুইরেই বের আমার জিনিসই পছন্দ নাই বোকে।",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip047.wav,"ওরে মাড়ি বিড়া, তরাক ওর্তা সাটকিয়া মাড়ে! কুন পা, কুন পা। পাই পাই! পাই পাই বা উয়া পা! আয় চাড়া মিনা ওয়া",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip048.wav,আমি তোরা বরং আকুল!,,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip049.wav,"বাবু সিগদার। আকর, আকর। বুজিস্তান।",,,,,,
voxtral_mini,puran_dhaka,pd_001_male_40s_clip050.wav,"স্যার, আপনি, স্যার, বসুন, স্যার। আমি এখানে বুঝতেই পারিনি।",,,,,,
voxtral_mini,barishal,br_001_male_25s_clip001.wav,একটি ব্যান্ডের সঙ্গে আমরা একই রক নোটিশের সাথে আমরা একই রক নোটিশের সাথে আমরা একই রক নোটিশের সাথে আমরা,,,,,,
